Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      1.18     0.00        1     0.00     0.00  TableSettingsHandler_WriteAll(ImGuiContext*, ImGuiSettingsHandler*, ImGuiTextBuffer*)
  0.00      1.18     0.00        1     0.00     0.00  WindowSettingsHandler_ApplyAll(ImGuiContext*, ImGuiSettingsHandler*)
  0.00      1.18     0.00        1     0.00     0.00  WindowSettingsHandler_WriteAll(ImGuiContext*, ImGuiSettingsHandler*, ImGuiTextBuffer*)
  0.00      1.18     0.00        1     0.00     0.00  GetDefaultCompressedFontDataTTF(int*)
  0.00      1.18     0.00        1     0.00     0.00  ImGui_ImplGlfw_ContextMap_Remove(GLFWwindow*)
  0.00      1.18     0.00        1     0.00     0.00  ImGui_ImplOpenGL3_DestroyTexture(ImTextureData*)
  0.00      1.18     0.00        1     0.00     0.00  ImGui_ImplStbTrueType_FontSrcInit(ImFontAtlas*, ImFontConfig*)
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlasBuildUpdateBasicTexData(ImFontAtlas*)
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlasBuildUpdateLinesTexData(ImFontAtlas*)
  0.00      1.18     0.00        1     0.00     0.00  ImGui_ImplStbTrueType_FontBakedInit(ImFontAtlas*, ImFontConfig*, ImFontBaked*, void*)
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlasBuildSetupFontBakedBlanks(ImFontAtlas*, ImFontBaked*)
  0.00      1.18     0.00        1     0.00     0.00  stbtt_GetFontOffsetForIndex_internal(unsigned char*, int)
  0.00      1.18     0.00        1     0.00     0.00  ImBitArray<155, -512>::ClearAllBits()
  0.00      1.18     0.00        1     0.00     0.00  ImBitArray<155, -512>::ImBitArray()
  0.00      1.18     0.00        1     0.00     0.00  ImDrawData::Clear()
  0.00      1.18     0.00        1     0.00     0.00  ImDrawData::ImDrawData()
  0.00      1.18     0.00        1     0.00     0.00  ImDrawData::~ImDrawData()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiStyle::ImGuiStyle()
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlas::ClearFonts()
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlas::ClearTexData()
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlas::SetFontLoader(ImFontLoader const*)
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlas::AddFontDefault(ImFontConfig const*)
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlas::ClearInputData()
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlas::AddFontFromMemoryTTF(void*, int, float, ImFontConfig const*, unsigned short const*)
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlas::GetGlyphRangesDefault()
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlas::AddFontFromMemoryCompressedTTF(void const*, int, float, ImFontConfig const*, unsigned short const*)
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlas::AddFont(ImFontConfig const*)
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlas::ImFontAtlas()
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlas::~ImFontAtlas()
  0.00      1.18     0.00        1     0.00     0.00  ImFontBaked::ClearOutputData()
  0.00      1.18     0.00        1     0.00     0.00  ImFontConfig::ImFontConfig()
  0.00      1.18     0.00        1     0.00     0.00  ImFontLoader::ImFontLoader()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiContext::ImGuiContext(ImFontAtlas*)
  0.00      1.18     0.00        1     0.00     0.00  ImGuiContext::~ImGuiContext()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiPayload::Clear()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiPayload::ImGuiPayload()
  0.00      1.18     0.00        1     0.00     0.00  ImChunkStream<ImGuiTableSettings>::begin()
  0.00      1.18     0.00        1     0.00     0.00  ImChunkStream<ImGuiTableSettings>::ImChunkStream()
  0.00      1.18     0.00        1     0.00     0.00  ImChunkStream<ImGuiTableSettings>::~ImChunkStream()
  0.00      1.18     0.00        1     0.00     0.00  ImChunkStream<ImGuiWindowSettings>::clear()
  0.00      1.18     0.00        1     0.00     0.00  ImChunkStream<ImGuiWindowSettings>::ImChunkStream()
  0.00      1.18     0.00        1     0.00     0.00  ImChunkStream<ImGuiWindowSettings>::~ImChunkStream()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiViewport::ImGuiViewport()
  0.00      1.18     0.00        1     0.00     0.00  ImTextureData::Create(ImTextureFormat, int, int)
  0.00      1.18     0.00        1     0.00     0.00  ImTextureData::GetPixels()
  0.00      1.18     0.00        1     0.00     0.00  ImTextureData::ImTextureData()
  0.00      1.18     0.00        1     0.00     0.00  ImTextureData::~ImTextureData()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiTextIndex::clear()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiTextIndex::ImGuiTextIndex()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiTextIndex::~ImGuiTextIndex()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiViewportP::ImGuiViewportP()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiViewportP::~ImGuiViewportP()
  0.00      1.18     0.00        1     0.00     0.00  ImStableVector<ImFontBaked, 32>::reserve(int)
  0.00      1.18     0.00        1     0.00     0.00  ImStableVector<ImFontBaked, 32>::push_back(ImFontBaked const&)
  0.00      1.18     0.00        1     0.00     0.00  ImStableVector<ImFontBaked, 32>::ImStableVector()
  0.00      1.18     0.00        1     0.00     0.00  ImStableVector<ImFontBaked, 32>::~ImStableVector()
  0.00      1.18     0.00        1     0.00     0.00  ImStableVector<ImFontBaked, 32>::operator[](int)
  0.00      1.18     0.00        1     0.00     0.00  ImGuiPlatformIO::ImGuiPlatformIO()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiPlatformIO::~ImGuiPlatformIO()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiTextBuffer::reserve(int)
  0.00      1.18     0.00        1     0.00     0.00  ImGuiIDStackTool::ImGuiIDStackTool()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiIDStackTool::~ImGuiIDStackTool()
  0.00      1.18     0.00        1     0.00     0.00  ImDrawDataBuilder::ImDrawDataBuilder()
  0.00      1.18     0.00        1     0.00     0.00  ImDrawDataBuilder::~ImDrawDataBuilder()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiLastItemData::ImGuiLastItemData()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiNextItemData::ImGuiNextItemData()
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlasBuilder::ImFontAtlasBuilder()
  0.00      1.18     0.00        1     0.00     0.00  ImFontAtlasBuilder::~ImFontAtlasBuilder()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiMetricsConfig::ImGuiMetricsConfig()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiBoxSelectState::ImGuiBoxSelectState()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiDebugAllocInfo::ImGuiDebugAllocInfo()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiInputTextState::ClearFreeMemory()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiInputTextState::ImGuiInputTextState()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiInputTextState::~ImGuiInputTextState()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiNextWindowData::ImGuiNextWindowData()
  0.00      1.18     0.00        1     0.00     0.00  ImGui_ImplGlfw_Data::ImGui_ImplGlfw_Data()
  0.00      1.18     0.00        1     0.00     0.00  ImDrawListSharedData::ImDrawListSharedData()
  0.00      1.18     0.00        1     0.00     0.00  ImDrawListSharedData::~ImDrawListSharedData()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiKeyRoutingTable::ImGuiKeyRoutingTable()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiKeyRoutingTable::~ImGuiKeyRoutingTable()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiComboPreviewData::ImGuiComboPreviewData()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiTypingSelectState::ImGuiTypingSelectState()
  0.00      1.18     0.00        1     0.00     0.00  ImGui_ImplOpenGL3_Data::ImGui_ImplOpenGL3_Data()
  0.00      1.18     0.00        1     0.00     0.00  ImGui_ImplOpenGL3_Data::~ImGui_ImplOpenGL3_Data()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiErrorRecoveryState::ImGuiErrorRecoveryState()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiInputTextDeactivatedState::ClearFreeMemory()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiInputTextDeactivatedState::ImGuiInputTextDeactivatedState()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiInputTextDeactivatedState::~ImGuiInputTextDeactivatedState()
  0.00      1.18     0.00        1     0.00     0.93  ImGui::Initialize()
  0.00      1.18     0.00        1     0.00     0.93  ImGui::CreateContext(ImFontAtlas*)
  0.00      1.18     0.00        1     0.00     0.00  ImGui::DestroyContext(ImGuiContext*)
  0.00      1.18     0.00        1     0.00     0.00  ImGui::StyleColorsDark(ImGuiStyle*)
  0.00      1.18     0.00        1     0.00     0.00  ImGui::RegisterFontAtlas(ImFontAtlas*)
  0.00      1.18     0.00        1     0.00     0.00  ImGui::UnregisterFontAtlas(ImFontAtlas*)
  0.00      1.18     0.00        1     0.00     0.00  ImGui::SaveIniSettingsToDisk(char const*)
  0.00      1.18     0.00        1     0.00     1.40  ImGui::LoadIniSettingsFromDisk(char const*)
  0.00      1.18     0.00        1     0.00     0.00  ImGui::LocalizeRegisterEntries(ImGuiLocEntry const*, int)
  0.00      1.18     0.00        1     0.00     0.00  ImGui::SaveIniSettingsToMemory(unsigned long*)
  0.00      1.18     0.00        1     0.00     1.40  ImGui::LoadIniSettingsFromMemory(char const*, unsigned long)
  0.00      1.18     0.00        1     0.00     0.00  ImGui::NavInitRequestApplyResult()
  0.00      1.18     0.00        1     0.00     0.47  ImGui::TableSettingsAddSettingsHandler()
  0.00      1.18     0.00        1     0.00     0.00  ImGui::Shutdown()
  0.00      1.18     0.00        1     0.00     0.00  ImGui::NavApplyItemToResult(ImGuiNavItemData*)
  0.00      1.18     0.00        1     0.00     0.00  Camera::Camera(float, float)
  0.00      1.18     0.00        1     0.00     0.05  Engine::genSpheres(int)
  0.00      1.18     0.00        1     0.00     0.00  Engine::Engine()
  0.00      1.18     0.00        1     0.00     0.00  ImFont::ImFont()
  0.00      1.18     0.00        1     0.00     0.00  ImFont::~ImFont()
  0.00      1.18     0.00        1     0.00     0.00  ImPool<ImGuiTable>::ImPool()
  0.00      1.18     0.00        1     0.00     0.00  ImPool<ImGuiTable>::~ImPool()
  0.00      1.18     0.00        1     0.00     0.00  ImPool<ImGuiTabBar>::ImPool()
  0.00      1.18     0.00        1     0.00     0.00  ImPool<ImGuiTabBar>::~ImPool()
  0.00      1.18     0.00        1     0.00     0.00  ImPool<ImGuiMultiSelectState>::ImPool()
  0.00      1.18     0.00        1     0.00     0.00  ImPool<ImGuiMultiSelectState>::~ImPool()
  0.00      1.18     0.00        1     0.00     0.93  Render::imguiSetup(GLFWwindow*)
  0.00      1.18     0.00        1     0.00     0.00  Render::imguiCleanup()
  0.00      1.18     0.00        1     0.00     0.00  Render::compileShaderProg()
  0.00      1.18     0.00        1     0.00     0.00  Render::init(std::vector<float, std::allocator<float> >&, float*, int, int)
  0.00      1.18     0.00        1     0.00     0.00  Render::cleanUp()
  0.00      1.18     0.00        1     0.00     0.00  Render::glfwSetup(int, int, char const*)
  0.00      1.18     0.00        1     0.00     0.00  Render::Render()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiIO::AddFocusEvent(bool)
  0.00      1.18     0.00        1     0.00     0.00  ImGuiIO::ImGuiIO()
  0.00      1.18     0.00        1     0.00     0.00  ImGuiIO::~ImGuiIO()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiTable>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiTable>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<stbrp_node>::resize(int)
  0.00      1.18     0.00        1     0.00     0.00  ImVector<stbrp_node>::reserve(int)
  0.00      1.18     0.00        1     0.00     0.00  ImVector<stbrp_node>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<stbrp_node>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontGlyph>::end()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontGlyph>::begin()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontGlyph>::clear()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiTabBar>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiTabBar>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontConfig>::back()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontConfig>::clear()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontConfig>::reserve(int)
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontConfig>::push_back(ImFontConfig const&)
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontConfig>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontConfig>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiColorMod>::clear()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiColorMod>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiColorMod>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiStyleMod>::clear()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiStyleMod>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiStyleMod>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiGroupData>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiGroupData>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontStackData>::clear()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontStackData>::reserve(int)
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontStackData>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontStackData>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiPtrOrIndex>::clear()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiPtrOrIndex>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiPtrOrIndex>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiContextHook>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiContextHook>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiTableTempData>::clear_destruct()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiTableTempData>::clear()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiTableTempData>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiTableTempData>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiStackLevelInfo>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiStackLevelInfo>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontAtlasRectEntry>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImFontAtlasRectEntry>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiListClipperData>::clear_destruct()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiListClipperData>::clear()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiListClipperData>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiListClipperData>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiSettingsHandler>::clear()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiSettingsHandler>::reserve(int)
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiSettingsHandler>::ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiSettingsHandler>::~ImVector()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiShrinkWidthItem>::clear()
  0.00      1.18     0.00        1     0.00     0.00  ImVector<ImGuiShrinkWidthItem>::ImVector()
